,SampleID,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
105,barcode01,barcode01_contig_1,3428534,3429182,-,ssaR,1-648/648,========/======,1/1,100.0,98.77,vfdb,NP_460384,(ssaR) type III secretion system minor export apparatus protein SsaR [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
106,barcode01,barcode01_contig_1,3429250,3430218,-,ssaQ,1-969/969,===============,0/0,100.0,98.56,vfdb,NP_460383,(ssaQ) type III secretion system C ring protein SsaQ [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
107,barcode01,barcode01_contig_1,3430199,3430573,-,ssaP,1-375/375,===============,0/0,100.0,99.73,vfdb,NP_460382,(ssaP) type III secretion system needle length regulator SsaP [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
108,barcode01,barcode01_contig_1,3430554,3430931,-,ssaO,1-378/378,===============,0/0,100.0,100.0,vfdb,NP_460381,(ssaO) type III secretion system stalk protein SsaO [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
109,barcode01,barcode01_contig_1,3430934,3432235,-,ssaN,1-1302/1302,===============,0/0,100.0,99.0,vfdb,NP_460380,(ssaN) type III secretion system ATPase SsaN [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
110,barcode01,barcode01_contig_1,3432225,3434272,-,ssaV,1-2046/2046,========/======,2/2,100.0,99.56,vfdb,NP_460379,(ssaV) type III secretion system major export apparatus protein ssaV [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
111,barcode01,barcode01_contig_1,3434257,3434626,-,ssaM,1-369/369,========/======,1/1,100.0,99.46,vfdb,NP_460378,(ssaM) type III secretion system protein SsaM [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
112,barcode01,barcode01_contig_1,3434684,3435701,-,ssaL,1-1017/1017,========/======,1/1,100.0,99.21,vfdb,NP_460377,(ssaL) type III secretion system gatekeeper SsaL [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
113,barcode01,barcode01_contig_1,3435667,3436342,-,ssaK,1-675/675,========/======,1/1,100.0,98.96,vfdb,NP_460376,(ssaK) type III secretion system stator SsaK [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
114,barcode01,barcode01_contig_1,3436905,3437654,-,ssaJ,1-750/750,===============,0/0,100.0,99.07,vfdb,NP_460374,(ssaJ) type III secretion system inner MS ring protein SsaJ [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
115,barcode01,barcode01_contig_1,3437651,3437899,-,ssaI,1-249/249,===============,0/0,100.0,100.0,vfdb,NP_460373,(ssaI) type III secretion system inner rod protein SsaI [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
116,barcode01,barcode01_contig_1,3437911,3438138,-,ssaH,1-228/228,===============,0/0,100.0,99.56,vfdb,NP_460372,(ssaH) type III secretion system protein SsaH [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
117,barcode01,barcode01_contig_1,3438179,3438394,-,ssaG,1-216/216,===============,0/0,100.0,100.0,vfdb,NP_460371,(ssaG) type III secretion system needle filament protein SsaG [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
118,barcode01,barcode01_contig_1,3438488,3439177,-,sseG,1-690/690,===============,0/0,100.0,98.26,vfdb,NP_460370,(sseG) type III secretion system effector SseG [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
119,barcode01,barcode01_contig_1,3439174,3439956,-,sseF,1-783/783,===============,0/0,100.0,98.21,vfdb,NP_460369,(sseF) type III secretion system effector SseF [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
120,barcode01,barcode01_contig_1,3439972,3440406,-,sscB,1-435/435,===============,0/0,100.0,100.0,vfdb,NP_460368,(sscB) chaperone for sseF [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
121,barcode01,barcode01_contig_1,3440458,3440874,-,sseE,1-417/417,===============,0/0,100.0,99.76,vfdb,NP_460367,(sseE) type III secretion system effector SseE [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
122,barcode01,barcode01_contig_1,3440877,3441464,-,sseD,1-588/588,===============,0/0,100.0,100.0,vfdb,NP_460366,(sseD) type III secretion system hydrophilic translocator pore protein SseD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
123,barcode01,barcode01_contig_1,3441480,3442935,-,sseC,1-1455/1455,========/======,1/1,100.0,98.63,vfdb,NP_460365,(sseC) type III secretion system hydrophilic translocator pore protein SseC [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
124,barcode01,barcode01_contig_1,3442938,3443410,-,sscA,1-474/474,========/======,1/1,99.79,98.52,vfdb,NP_460364,(sscA) chaperone for sseC [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
125,barcode01,barcode01_contig_1,3443407,3443997,-,sseB,1-591/591,===============,0/0,100.0,98.82,vfdb,NP_460363,(sseB) type III secretion system effector SseB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
126,barcode01,barcode01_contig_1,3444004,3444330,-,sseA,1-327/327,===============,0/0,100.0,97.86,vfdb,NP_460362,(sseA) chaperone for sseB and sseD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
127,barcode01,barcode01_contig_1,3444594,3444836,-,ssaE,1-243/243,===============,0/0,100.0,100.0,vfdb,NP_460361,(ssaE) chaperone for sseB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
128,barcode01,barcode01_contig_1,3444844,3446055,-,ssaD,1-1212/1212,===============,0/0,100.0,99.34,vfdb,NP_460360,(ssaD) type III secretion system outer MS ring protein SsaD [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
129,barcode01,barcode01_contig_1,3446036,3447530,-,ssaC,1-1494/1494,========/======,1/1,100.0,99.0,vfdb,NP_460359,(ssaC) type III secretion system secretin SsaC [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
130,barcode01,barcode01_contig_1,3447532,3447935,-,spiC/ssaB,1-402/402,========/======,1/2,100.0,99.5,vfdb,NP_460358,(spiC/ssaB) type III secretion system protein SsaB [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
131,barcode01,barcode01_contig_1,3614893,3615903,+,sifA,1-1011/1011,===============,0/0,100.0,99.7,vfdb,NP_460194,(sifA) type III secretion system effector SifA N-terminal SKIP-binding domain C-terminal guanine nucleotide exchange factor activity [TTSS(SPI-2 encode) (VF0321)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
132,barcode01,barcode01_contig_1,3660410,3661188,-,flgJ,94-866/924,.=======/======,12/34,82.14,65.45,vfdb,YP_001006756,(flgJ) flagellar rod assembly protein/muramidase FlgJ [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
133,barcode01,barcode01_contig_1,3661304,3662345,-,flgI,34-1075/1077,========/======,6/14,96.1,70.26,vfdb,YP_001006757,(flgI) flagellar P-ring protein precursor FlgI [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
134,barcode01,barcode01_contig_1,3662418,3662970,-,flgH,125-677/684,..=============,0/0,80.85,77.58,vfdb,YP_001006758,(flgH) flagellar L-ring protein precursor FlgH [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
135,barcode01,barcode01_contig_1,3663164,3663816,-,flgG,2-654/654,========/======,2/2,99.69,75.23,vfdb,YP_001006759,(flgG) flagellar basal-body rod protein FlgG [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
136,barcode01,barcode01_contig_1,3663960,3664715,-,flgF,1-756/756,========/======,6/8,99.47,69.74,vfdb,YP_001006760,(flgF) flagellar basal-body rod protein FlgF [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
137,barcode01,barcode01_contig_1,3666172,3666554,-,flgD,5-378/576,========/==....,3/9,64.93,71.54,vfdb,YP_001006762,(flgD) flagellar basal-body rod modification protein FlgD [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
138,barcode01,barcode01_contig_1,3666684,3667076,-,flgC,13-405/405,========/======,2/2,96.79,73.6,vfdb,YP_001006763,(flgC) flagellar basal-body rod protein FlgC [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
139,barcode01,barcode01_contig_1,3667105,3667508,-,flgB,1-404/414,========/======,5/8,96.62,71.08,vfdb,YP_001006764,(flgB) flagellar basal-body rod protein FlgB [Flagella (VF0394)] [Yersinia enterocolitica subsp. enterocolitica 8081],
140,barcode01,barcode01_contig_1,3693287,3693613,-,csgC,1-327/327,===============,0/0,100.0,100.0,vfdb,NP_460116,(csgC) curli assembly protein CsgC [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
141,barcode01,barcode01_contig_1,3693675,3694130,-,csgA,1-456/456,===============,0/0,100.0,99.78,vfdb,NP_460115,(csgA) curlin major subunit CsgA [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
142,barcode01,barcode01_contig_1,3694172,3694627,-,csgB,1-456/456,===============,0/0,100.0,99.78,vfdb,NP_460114,(csgB) minor curlin subunit precursor curli nucleator protein CsgB [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
143,barcode01,barcode01_contig_1,3695382,3696033,+,csgD,1-651/651,========/======,1/1,100.0,99.23,vfdb,NP_460113,(csgD) DNA-binding transcriptional regulator CsgD [curli fibers/thin aggregative fimbriae (AGF) (AI094)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
144,barcode01,barcode01_contig_1,3696038,3696433,+,csgE,1-396/396,===============,0/0,100.0,100.0,vfdb,NP_460112,(csgE) curli production assembly/transport protein CsgE [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
145,barcode01,barcode01_contig_1,3696460,3696876,+,csgF,1-417/417,===============,0/0,100.0,100.0,vfdb,NP_460111,(csgF) curli production assembly/transport protein CsgF [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
146,barcode01,barcode01_contig_1,3696903,3697736,+,csgG,1-834/834,===============,0/0,100.0,99.64,vfdb,NP_460110,(csgG) curli production assembly/transport protein CsgG [Agf (VF0103)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
147,barcode01,barcode01_contig_1,3745859,3747544,+,sopB/sigD,1-1686/1686,===============,0/0,100.0,99.82,vfdb,NP_460064,(sopB/sigD) type III secretion system effector SopB phosphoinositide phosphatase [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
148,barcode01,barcode01_contig_1,3748450,3749325,+,pipB,1-876/876,===============,0/0,100.0,99.43,vfdb,NP_460061,(pipB) type III secretion system effector PipB [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
149,barcode01,barcode01_contig_1,3763760,3764812,+,ompA,1-1041/1041,========/======,1/12,100.0,89.55,vfdb,AAF37887,(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218],
150,barcode01,barcode01_contig_1,3784028,3784740,+,sopE2,1-713/723,===============,0/0,98.62,69.42,vfdb,NP_460811,(sopE2) type III secretion system effector SopE2 guanine nucleotide exchange factor [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
151,barcode01,barcode01_contig_1,3793788,3794322,+,sodCI,1-534/534,========/======,1/1,100.0,99.63,vfdb,NP_460019,(sodCI) Gifsy-2 prophage: superoxide dismutase precursor (Cu-Zn) [SodCI (VF0109)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
152,barcode01,barcode01_contig_1,3801112,3801465,+,grvA,1-354/354,===============,0/0,100.0,100.0,vfdb,AAG03023,(grvA) gifsy-2 related virulence gene [GrvA (VF0110)] [Salmonella enterica (serovar typhimurium)],
153,barcode01,barcode01_contig_1,3850289,3850999,-,kdsB,12-734/765,========/======,5/18,92.55,64.19,vfdb,NP_438231,(kdsB) 3-deoxy-manno-octulosonate cytidylyltransferase [LOS (CVF494)] [Haemophilus influenzae Rd KW20],
154,barcode01,barcode01_contig_1,3870655,3871616,-,sopD2,1-960/960,========/======,1/2,100.0,99.48,vfdb,NP_459947,(sopD2) type III secretion system effector SopD2 [SPI-2 encoded T3SS (SS021)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
155,barcode01,barcode01_contig_1,4010415,4012713,-,slrP,1-2298/2298,========/======,1/1,100.0,99.74,vfdb,NP_459778,(slrP) type III secretion system effector SlrP E3 ubiquitin ligase [TTSS(SPI-1 encode) (VF0116)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
156,barcode01,barcode01_contig_1,4251112,4251839,-,entA,16-743/747,===============,0/0,97.46,80.5,vfdb,NP_752614,(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073],
157,barcode01,barcode01_contig_1,4251870,4252720,-,entB,1-851/858,===============,0/0,99.18,80.26,vfdb,NP_752613,(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073],
158,barcode01,barcode01_contig_1,4252747,4254344,-,entE,1-1598/1611,========/======,5/10,98.88,79.66,vfdb,NP_752612,(entE) 23-dihydroxybenzoate-AMP ligase component of enterobactin synthase multienzyme complex [Enterobactin (VF0228)] [Escherichia coli CFT073],
159,barcode01,barcode01_contig_1,4254354,4255540,-,entC,2-1188/1188,========/======,4/4,99.75,78.05,vfdb,NP_752611,(entC) isochorismate synthase 1 [Enterobactin (VF0228)] [Escherichia coli CFT073],
160,barcode01,barcode01_contig_1,4255889,4256756,+,fepB,53-920/957,===============,0/0,90.7,77.19,vfdb,NP_752610,(fepB) ferrienterobactin ABC transporter periplasmic binding protein [Enterobactin (VF0228)] [Escherichia coli CFT073],
161,barcode01,barcode01_contig_1,4256874,4258100,-,entS,1-1227/1251,===============,0/0,98.08,78.48,vfdb,NP_752609,(entS) enterobactin exporter iron-regulated [enterobactin (IA019)] [Escherichia coli CFT073],
162,barcode01,barcode01_contig_1,4258201,4259200,+,fepD,3-1002/1017,===============,0/0,98.33,78.4,vfdb,NP_752608,(fepD) ferrienterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073],
163,barcode01,barcode01_contig_1,4259300,4260207,+,fepG,86-993/993,.==============,0/0,91.44,80.51,vfdb,NP_752607,(fepG) iron-enterobactin ABC transporter permease [Enterobactin (VF0228)] [Escherichia coli CFT073],
164,barcode01,barcode01_contig_1,4260204,4260991,+,fepC,1-788/816,========/======,2/2,96.45,80.48,vfdb,NP_752606,(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073],
165,barcode01,barcode01_contig_1,4262489,4266322,-,entF,1-3830/3882,========/======,21/42,98.17,74.1,vfdb,NP_752604,(entF) enterobactin synthase multienzyme complex component ATP-dependent [Enterobactin (VF0228)] [Escherichia coli CFT073],
166,barcode01,barcode01_contig_1,4266580,4267762,-,fes,19-1188/1203,========/======,9/21,96.92,72.96,vfdb,NP_752602,(fes) enterobactin/ferric enterobactin esterase [enterobactin (IA019)] [Escherichia coli CFT073],
167,barcode01,barcode01_contig_1,4267972,4270228,+,fepA,1-2241/2241,========/======,18/60,99.02,77.93,vfdb,NP_752600,(fepA) ferrienterobactin outer membrane transporter [Enterobactin (VF0228)] [Escherichia coli CFT073],
168,barcode01,barcode01_contig_1,4286406,4286768,+,gtrA,1-363/363,===============,0/0,100.0,74.93,vfdb,NP_706257,(gtrA) bactoprenol-linked glucose translocase/flippase [LPS (VF0124)] [Shigella flexneri 2a str. 301],
169,barcode01,barcode01_contig_1,4286765,4287660,+,gtrB,1-896/930,===============,0/0,96.34,76.9,vfdb,NP_706258,(gtrB) bactoprenol glucosyl transferase [LPS (VF0124)] [Shigella flexneri 2a str. 301],
170,barcode01,barcode01_contig_1,4293947,4294465,-,fimF,1-519/519,===============,0/0,100.0,99.23,vfdb,NP_459543,(fimF) type I fimbriae adaptor protein FimF [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
171,barcode01,barcode01_contig_1,4294475,4295482,-,fimH,1-1008/1008,===============,0/0,100.0,98.21,vfdb,NP_459542,(fimH) type I fimbriae minor fimbrial subunit FimH adhesin [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
172,barcode01,barcode01_contig_1,4295497,4298109,-,fimD,1-2613/2613,===============,0/0,100.0,98.81,vfdb,NP_459541,(fimD) usher protein FimD [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
173,barcode01,barcode01_contig_1,4298140,4298832,-,fimC,1-693/693,===============,0/0,100.0,99.13,vfdb,NP_459540,(fimC) chaperone protein FimC [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
174,barcode01,barcode01_contig_1,4298876,4299409,-,fimI,1-534/534,===============,0/0,100.0,98.31,vfdb,NP_459539,(fimI) fimbrial protein internal segment [Type 1 fimbriae (VF0102)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2],
175,barcode01,barcode01_contig_1,4400331,4400872,-,clpP,19-560/597,========/======,3/4,90.45,65.07,vfdb,NP_465991,(clpP) ATP-dependent Clp protease proteolytic subunit [ClpP (VF0074)] [Listeria monocytogenes EGD-e],
176,barcode01,barcode01_contig_1,4560514,4560926,-,gmhA/lpcA,130-542/585,...===========.,0/0,70.6,77.72,vfdb,NP_439337,(gmhA/lpcA) phosphoheptose isomerase [LOS (CVF494)] [Haemophilus influenzae Rd KW20],
177,barcode01,barcode01_contig_1,4600787,4602043,-,hsiC1/vipB,229-1481/1497,..======/======,8/16,83.3,75.06,vfdb,NP_248774,(hsiC1/vipB) type VI secretion system tubule-forming protein VipB [HSI-I (VF0334)] [Pseudomonas aeruginosa PAO1],
178,barcode01,barcode01_contig_1,4602347,4602819,-,hsiB1/vipA,22-494/519,===============,0/0,91.14,70.61,vfdb,NP_248773,(hsiB1/vipA) type VI secretion system tubule-forming protein VipA [HSI-I (VF0334)] [Pseudomonas aeruginosa PAO1],
179,barcode01,barcode01_contig_1,4630345,4631061,+,IlpA,100-810/810,.=======/======,5/12,87.41,68.61,vfdb,NP_933683,(IlpA) immunogenic lipoprotein A  [IlpA (VF0513)] [Vibrio vulnificus YJ016],
180,barcode01,barcode01_contig_1,4647840,4648776,-,lpxB,18-954/1173,========/====..,14/32,78.52,66.11,vfdb,NP_439218,(lpxB) lipid-A-disaccharide synthase [LOS (CVF494)] [Haemophilus influenzae Rd KW20],
181,barcode01,barcode01_contig_1,4650219,4650832,-,lpxD,352-965/1026,.....==========,0/0,59.84,70.68,vfdb,NP_439075,(lpxD) UDP-3-O-(3-hydroxymyristoyl) glucosamine N-acyltransferase [LOS (CVF494)] [Haemophilus influenzae Rd KW20],
182,barcode01,barcode01_contig_1,4759171,4760030,-,lpxC,1-860/918,========/======,7/10,93.14,70.75,vfdb,NP_439302,(lpxC) UDP-3-O-(R-3-hydroxymyristoyl)-N-acetylglucosamine deacetylase [LOS (CVF494)] [Haemophilus influenzae Rd KW20],
